blockNumber,id_x,liquidatorAccount,rewardAccount,rewardAmount,targetAccount,timestamp_x,token,balance,id_y,order,timestamp_y,totalDeposit,totalNetFlowRate,triggeredByEventName,prefix,transactionHash,logIndex
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-286,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4888041131984258,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-292,287735980292,1653527701,22500000016269049856,-0.001562499999999996,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,292
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-286,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4888041131984258,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-286,287735980286,1653527701,25000000019985596416,-0.001736111111111107,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,286
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-286,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4888041131984258,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-280,287735980280,1653527701,26388888909030359040,-0.001832561728395057,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,280
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-286,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4888041131984258,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-274,287735980274,1653527701,27777777798075121664,-0.001929012345679007,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,274
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-286,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4888041131984258,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-268,287735980268,1653527701,30277777801791668224,-0.002102623456790118,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,268
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-280,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.3826689498765772,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-292,287735980292,1653527701,22500000016269049856,-0.001562499999999996,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,292
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-280,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.3826689498765772,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-286,287735980286,1653527701,25000000019985596416,-0.001736111111111107,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,286
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-280,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.3826689498765772,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-280,287735980280,1653527701,26388888909030359040,-0.001832561728395057,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,280
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-280,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.3826689498765772,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-274,287735980274,1653527701,27777777798075121664,-0.001929012345679007,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,274
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-280,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.3826689498765772,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-268,287735980268,1653527701,30277777801791668224,-0.002102623456790118,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,268
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-274,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.3826689498765772,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-292,287735980292,1653527701,22500000016269049856,-0.001562499999999996,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,292
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-274,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.3826689498765772,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-286,287735980286,1653527701,25000000019985596416,-0.001736111111111107,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,286
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-274,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.3826689498765772,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-280,287735980280,1653527701,26388888909030359040,-0.001832561728395057,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,280
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-274,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.3826689498765772,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-274,287735980274,1653527701,27777777798075121664,-0.001929012345679007,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,274
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-274,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.3826689498765772,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-268,287735980268,1653527701,30277777801791668224,-0.002102623456790118,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,268
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-268,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4888041131984258,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-292,287735980292,1653527701,22500000016269049856,-0.001562499999999996,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,292
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-268,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4888041131984258,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-286,287735980286,1653527701,25000000019985596416,-0.001736111111111107,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,286
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-268,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4888041131984258,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-280,287735980280,1653527701,26388888909030359040,-0.001832561728395057,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,280
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-268,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4888041131984258,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-274,287735980274,1653527701,27777777798075121664,-0.001929012345679007,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,274
28773598,AgreementLiquidatedV2-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-268,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4888041131984258,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527701,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.08956712406802986,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda-268,287735980268,1653527701,30277777801791668224,-0.002102623456790118,AgreementLiquidatedV2,ATSLog,0x444672e6e9f6557660da23f058b90f8d108c919f18815ec9df9b0c970d7fffda,268
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-530,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4898457798658145,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-530,287735950530,1653527695,32777777805508214784,-0.002276234567901229,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,530
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-530,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4898457798658145,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-524,287735950524,1653527695,34166666694552977408,-0.002372685185185179,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,524
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-530,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4898457798658145,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-518,287735950518,1653527695,35555555583597740032,-0.002469135802469129,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,518
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-530,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4898457798658145,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-512,287735950512,1653527695,38055555587314286592,-0.00264274691358024,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,512
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-530,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,2.4898457798658145,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-506,287735950506,1653527695,40555555591030833152,-0.002816358024691351,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,506
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-524,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.383247653579887,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-530,287735950530,1653527695,32777777805508214784,-0.002276234567901229,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,530
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-524,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.383247653579887,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-524,287735950524,1653527695,34166666694552977408,-0.002372685185185179,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,524
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-524,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.383247653579887,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-518,287735950518,1653527695,35555555583597740032,-0.002469135802469129,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,518
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-524,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.383247653579887,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-512,287735950512,1653527695,38055555587314286592,-0.00264274691358024,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,512
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-524,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.383247653579887,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-506,287735950506,1653527695,40555555591030833152,-0.002816358024691351,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,506
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-518,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.383247653579887,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-530,287735950530,1653527695,32777777805508214784,-0.002276234567901229,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,530
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-518,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.383247653579887,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-524,287735950524,1653527695,34166666694552977408,-0.002372685185185179,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,524
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-518,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.383247653579887,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-518,287735950518,1653527695,35555555583597740032,-0.002469135802469129,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,518
28773595,AgreementLiquidatedV2-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-518,0xab4075f621100563f4551c0ca50944809b03e948,0x6aeaee5fd4d05a741723d752d30ee4d72690a8f7,1.383247653579887,0x3366f609b32afa17597cdcde6244e242d3bf5b81,1653527695,0xcaa7349cea390f89641fe306d93591f87595dc1f,-0.12297893321802239,ATSLog-0x3366f609b32afa17597cdcde6244e242d3bf5b81-0xcaa7349cea390f89641fe306d93591f87595dc1f-0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285-512,287735950512,1653527695,38055555587314286592,-0.00264274691358024,AgreementLiquidatedV2,ATSLog,0x52839c7bfb1c4f7340c4ff2cf9a721b2b5dc202d87ee02deecbf6efff6be7285,512
